timestamp,temp_amb,delta_time
2015-08-20 00:00:00,295.212,19958400.0
2015-08-21 00:00:00,294.92499999999995,20044800.0
2015-08-22 00:00:00,295.08099999999996,20131200.0
2015-08-23 00:00:00,294.832,20217600.0
2015-08-24 00:00:00,295.402,20304000.0
2015-08-25 00:00:00,296.13599999999997,20390400.0
2015-08-26 00:00:00,296.518,20476800.0
2015-08-27 00:00:00,297.40799999999996,20563200.0
2015-08-28 00:00:00,298.07599999999996,20649600.0
2015-08-29 00:00:00,298.78799999999995,20736000.0
2015-08-30 00:00:00,299.21,20822400.0
2015-08-31 00:00:00,298.95599999999996,20908800.0
2015-09-01 00:00:00,298.07899999999995,20995200.0
2015-09-02 00:00:00,297.20099999999996,21081600.0
2015-09-03 00:00:00,296.33,21168000.0
2015-09-04 00:00:00,295.907,21254400.0
2015-09-05 00:00:00,294.936,21340800.0
2015-09-06 00:00:00,293.75399999999996,21427200.0
2015-09-07 00:00:00,293.253,21513600.0
2015-09-08 00:00:00,292.767,21600000.0
2015-09-09 00:00:00,291.883,21686400.0
2015-09-10 00:00:00,291.755,21772800.0
2015-09-11 00:00:00,291.909,21859200.0
2015-09-12 00:00:00,292.97799999999995,21945600.0
2015-09-13 00:00:00,292.905,22032000.0
2015-09-14 00:00:00,294.308,22118400.0
2015-09-15 00:00:00,294.46299999999997,22204800.0
2015-09-16 00:00:00,295.298,22291200.0
2015-09-17 00:00:00,296.534,22377600.0
2015-09-18 00:00:00,296.416,22464000.0
2015-09-19 00:00:00,295.193,22550400.0
2015-09-20 00:00:00,293.568,22636800.0
2015-09-21 00:00:00,292.62899999999996,22723200.0
2015-09-22 00:00:00,291.72799999999995,22809600.0
2015-09-23 00:00:00,290.803,22896000.0
2015-09-24 00:00:00,289.79699999999997,22982400.0
2015-09-25 00:00:00,290.37699999999995,23068800.0
2015-09-26 00:00:00,290.60799999999995,23155200.0
2015-09-27 00:00:00,290.436,23241600.0
2015-09-28 00:00:00,289.717,23328000.0
2015-09-29 00:00:00,289.08299999999997,23414400.0
2015-09-30 00:00:00,288.59499999999997,23500800.0
2015-10-01 00:00:00,287.844,23587200.0
2015-10-02 00:00:00,288.43899999999996,23673600.0
2015-10-03 00:00:00,289.29699999999997,23760000.0
2015-10-04 00:00:00,290.131,23846400.0
2015-10-05 00:00:00,290.828,23932800.0
2015-10-06 00:00:00,291.00699999999995,24019200.0
2015-10-07 00:00:00,290.96599999999995,24105600.0
2015-10-08 00:00:00,290.43699999999995,24192000.0
2015-10-09 00:00:00,289.79499999999996,24278400.0
2015-10-10 00:00:00,288.87399999999997,24364800.0
2015-10-11 00:00:00,288.655,24451200.0
2015-10-12 00:00:00,288.59,24537600.0
2015-10-13 00:00:00,288.83299999999997,24624000.0
2015-10-14 00:00:00,288.96599999999995,24710400.0
2015-10-15 00:00:00,288.097,24796800.0
2015-10-16 00:00:00,286.94599999999997,24883200.0
2015-10-17 00:00:00,286.435,24969600.0
2015-10-18 00:00:00,286.554,25056000.0
2015-10-19 00:00:00,287.15999999999997,25142400.0
2015-10-20 00:00:00,286.70599999999996,25228800.0
2015-10-21 00:00:00,285.62899999999996,25315200.0
2015-10-22 00:00:00,284.688,25401600.0
2015-10-23 00:00:00,285.025,25488000.0
2015-10-24 00:00:00,285.80699999999996,25574400.0
2015-10-25 00:00:00,286.539,25660800.0
2015-10-26 00:00:00,286.59499999999997,25747200.0
2015-10-27 00:00:00,286.58,25833600.0
2015-10-28 00:00:00,285.941,25920000.0
2015-10-29 00:00:00,286.00399999999996,26006400.0
2015-10-30 00:00:00,286.082,26092800.0
2015-10-31 00:00:00,285.82399999999996,26179200.0
2015-11-01 00:00:00,285.342,26265600.0
2015-11-02 00:00:00,285.106,26352000.0
2015-11-03 00:00:00,285.31,26438400.0
2015-11-04 00:00:00,285.84099999999995,26524800.0
2015-11-05 00:00:00,286.57099999999997,26611200.0
2015-11-06 00:00:00,287.02799999999996,26697600.0
2015-11-07 00:00:00,287.28799999999995,26784000.0
2015-11-08 00:00:00,287.67699999999996,26870400.0
2015-11-09 00:00:00,287.32,26956800.0
2015-11-10 00:00:00,287.269,27043200.0
2015-11-11 00:00:00,287.114,27129600.0
2015-11-12 00:00:00,286.78499999999997,27216000.0
2015-11-13 00:00:00,286.19,27302400.0
2015-11-14 00:00:00,285.50399999999996,27388800.0
2015-11-15 00:00:00,284.969,27475200.0
2015-11-16 00:00:00,284.95399999999995,27561600.0
2015-11-17 00:00:00,284.679,27648000.0
2015-11-18 00:00:00,284.912,27734400.0
2015-11-19 00:00:00,284.664,27820800.0
2015-11-20 00:00:00,284.59799999999996,27907200.0
2015-11-21 00:00:00,283.74899999999997,27993600.0
2015-11-22 00:00:00,281.59,28080000.0
2015-11-23 00:00:00,280.036,28166400.0
2015-11-24 00:00:00,279.64,28252800.0
2015-11-25 00:00:00,278.868,28339200.0
2015-11-26 00:00:00,278.517,28425600.0
2015-11-27 00:00:00,278.61899999999997,28512000.0
2015-11-28 00:00:00,278.765,28598400.0
2015-11-29 00:00:00,279.267,28684800.0
2015-11-30 00:00:00,280.21299999999997,28771200.0
2015-12-01 00:00:00,281.277,28857600.0
2015-12-02 00:00:00,281.892,28944000.0
2015-12-03 00:00:00,282.00399999999996,29030400.0
2015-12-04 00:00:00,281.74699999999996,29116800.0
2015-12-05 00:00:00,281.642,29203200.0
2015-12-06 00:00:00,281.486,29289600.0
2015-12-07 00:00:00,281.289,29376000.0
2015-12-08 00:00:00,281.52599999999995,29462400.0
2015-12-09 00:00:00,281.19599999999997,29548800.0
2015-12-10 00:00:00,280.70599999999996,29635200.0
2015-12-11 00:00:00,279.935,29721600.0
2015-12-12 00:00:00,279.794,29808000.0
2015-12-13 00:00:00,279.88399999999996,29894400.0
2015-12-14 00:00:00,280.048,29980800.0
2015-12-15 00:00:00,280.135,30067200.0
2015-12-16 00:00:00,280.429,30153600.0
2015-12-17 00:00:00,280.59099999999995,30240000.0
2015-12-18 00:00:00,280.77099999999996,30326400.0
2015-12-19 00:00:00,281.198,30412800.0
2015-12-20 00:00:00,281.31899999999996,30499200.0
2015-12-21 00:00:00,281.251,30585600.0
2015-12-22 00:00:00,281.445,30672000.0
2015-12-23 00:00:00,281.476,30758400.0
2015-12-24 00:00:00,281.03,30844800.0
2015-12-25 00:00:00,280.938,30931200.0
2015-12-26 00:00:00,280.868,31017600.0
2015-12-27 00:00:00,280.59799999999996,31104000.0
2015-12-28 00:00:00,280.41999999999996,31190400.0
2015-12-29 00:00:00,280.10699999999997,31276800.0
2015-12-30 00:00:00,279.28499999999997,31363200.0
2015-12-31 00:00:00,277.979,31449600.0
2016-01-01 00:00:00,277.789,31536000.0
2016-01-02 00:00:00,277.67999999999995,31622400.0
2016-01-03 00:00:00,278.08099999999996,31708800.0
2016-01-04 00:00:00,277.976,31795200.0
2016-01-05 00:00:00,278.66299999999995,31881600.0
2016-01-06 00:00:00,278.50899999999996,31968000.0
2016-01-07 00:00:00,278.318,32054400.0
2016-01-08 00:00:00,279.517,32140800.0
2016-01-09 00:00:00,280.44399999999996,32227200.0
2016-01-10 00:00:00,281.27799999999996,32313600.0
2016-01-11 00:00:00,281.818,32400000.0
2016-01-12 00:00:00,281.421,32486400.0
2016-01-13 00:00:00,280.22799999999995,32572800.0
2016-01-14 00:00:00,278.67699999999996,32659200.0
2016-01-15 00:00:00,278.241,32745600.0
2016-01-16 00:00:00,276.929,32832000.0
2016-01-17 00:00:00,275.729,32918400.0
2016-01-18 00:00:00,274.534,33004800.0
2016-01-19 00:00:00,274.41299999999995,33091200.0
2016-01-20 00:00:00,275.21299999999997,33177600.0
2016-01-21 00:00:00,275.98199999999997,33264000.0
2016-01-22 00:00:00,276.585,33350400.0
2016-01-23 00:00:00,277.12,33436800.0
2016-01-24 00:00:00,277.73499999999996,33523200.0
2016-01-25 00:00:00,278.638,33609600.0
2016-01-26 00:00:00,279.78099999999995,33696000.0
2016-01-27 00:00:00,280.65799999999996,33782400.0
2016-01-28 00:00:00,281.371,33868800.0
2016-01-29 00:00:00,281.907,33955200.0
2016-01-30 00:00:00,281.681,34041600.0
2016-01-31 00:00:00,281.839,34128000.0
2016-02-01 00:00:00,282.613,34214400.0
2016-02-02 00:00:00,282.61699999999996,34300800.0
2016-02-03 00:00:00,282.00199999999995,34387200.0
2016-02-04 00:00:00,280.41799999999995,34473600.0
2016-02-05 00:00:00,279.95799999999997,34560000.0
2016-02-06 00:00:00,279.642,34646400.0
2016-02-07 00:00:00,279.734,34732800.0
2016-02-08 00:00:00,280.63599999999997,34819200.0
2016-02-09 00:00:00,281.10499999999996,34905600.0
2016-02-10 00:00:00,280.90099999999995,34992000.0
2016-02-11 00:00:00,279.868,35078400.0
2016-02-12 00:00:00,279.354,35164800.0
2016-02-13 00:00:00,280.04999999999995,35251200.0
2016-02-14 00:00:00,280.337,35337600.0
